reciter_id	name_en	name_ar	country	slug	riwayah	style	recording_context	recording_year	source	channel	audio_category	chapter_count	codec	container	sample_rate_hz	channels	bitrate_mode	bitrate_kbps_nominal	total_duration_sec	state
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		107874	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	24000	2	cbr	64	108034	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_qalon_mp3quran	qalon_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	96426	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_qalon_qdc	qalon_an_nafi	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	96453	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_qalon_tvquran	qalon_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		97894	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		106889	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_shubah_mp3quran	shubah_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	cbr	96	107779	
ali_al_huthaifi	Ali Al-Huthaifi	علي بن عبد الرحمن الحذيفي	Saudi Arabia	ali_al_huthaifi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	48	108484	
ali_hajjaj_al_souasi	Ali Hajjaj Al-Souasi	علي حجاج السويسي	Egypt	ali_hajjaj_al_souasi_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		111168	
ali_hajjaj_al_souasi	Ali Hajjaj Al-Souasi	علي حجاج السويسي	Egypt	ali_hajjaj_al_souasi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		111229	
ali_hajjaj_al_souasi	Ali Hajjaj Al-Souasi	علي حجاج السويسي	Egypt	ali_hajjaj_al_souasi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		111247	
ali_hajjaj_al_souasi	Ali Hajjaj Al-Souasi	علي حجاج السويسي	Egypt	ali_hajjaj_al_souasi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		111457	
alijon_qari	Alijon Qari	عليجان قوري حمدان		alijon_qari_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	cbr	320	110901	
alijon_qari	Alijon Qari	عليجان قوري حمدان		alijon_qari_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	48000	2	cbr	128	110880	
aloyoon_al_koshi	Aloyoon Al-Koshi	العيون الكوشي	Morocco	aloyoon_al_koshi_warsh_mp3quran	warsh_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	95964	
aloyoon_al_koshi	Aloyoon Al-Koshi	العيون الكوشي	Morocco	aloyoon_al_koshi_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	95986	
alzain_mohammed_ahmed	Alzain Mohammed Ahmed	الزين محمد أحمد	Sudan	alzain_mohammed_ahmed_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		83659	
alzain_mohammed_ahmed	Alzain Mohammed Ahmed	الزين محمد أحمد	Sudan	alzain_mohammed_ahmed_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		83852	
amer_alkazemi	Amer Al-Kazemi	عامر الكاظمي	Iraq	amer_alkazemi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	16000	2	mixed		101513	
ammar_louay_almulla_ali	Ammar Louay Al-Mulla Ali	عمار لؤي الملا علي	Syria	ammar_louay_almulla_ali_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	mixed		103344	
anas_al_emadi	Anas Al-Emadi	أنس العمادي		anas_al_emadi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	92586	
anas_almiman	Anas Al-Miman	أنس الميمان	Saudi Arabia	anas_almiman_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	mixed		90772	
anas_bourak	Anas Bourak	أنس بورك		anas_bourak_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	26	mp3	mp3	44100	2	mixed		13952	
anas_jalhoum	Anas Jalhoum	أنس جلهوم	Egypt	anas_jalhoum_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	128	100046	
anas_mohammed	Anas Mohammed	أنس محمد		anas_mohammed_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	12	mp3	mp3	44100	2	cbr	128	11676	
asim_abdul_aleem	Asim Abdul Aleem	عاصم عبد العليم		asim_abdul_aleem_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		86799	
ayman_ahmed_al_deeb	Ayman Ahmed Al-Deeb	أيمن أحمد الديب		ayman_ahmed_al_deeb_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	113808	
ayman_swed	Ayman Swed	أيمن سويد	Syria	ayman_swed_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	96	27982	
ayman_swed	Ayman Swed	أيمن سويد	Syria	ayman_swed_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		140934	
ayman_swed	Ayman Swed	أيمن سويد	Syria	ayman_swed_muallim_tvquran	hafs_an_asim	muallim			tvquran	tvquran	by_surah	114	mp3	mp3			unknown		151460	
aziz_alili	Aziz Alili	عزيز عليلي	Bosnia	aziz_alili_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		92294	
aziz_alili	Aziz Alili	عزيز عليلي	Bosnia	aziz_alili_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		92363	
badr_al_turki	Badr Al-Turki	بدر التركي		badr_al_turki_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		90534	
badr_al_turki	Badr Al-Turki	بدر التركي		badr_al_turki_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	48000	2	cbr	128	90528	
badr_al_turki	Badr Al-Turki	بدر التركي		badr_al_turki_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	mixed		91342	
bandar_baleela	Bandar Baleela	بندر بليلة	Saudi Arabia	bandar_baleela_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		94985	
bandar_baleela	Bandar Baleela	بندر بليلة	Saudi Arabia	bandar_baleela_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	104515	
bandar_baleela	Bandar Baleela	بندر بليلة	Saudi Arabia	bandar_baleela_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	54	mp3	mp3	22050	2	cbr	64	43142	
dawood_hamza	Dawood Hamza	داود حمزة	Libya	dawood_hamza_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown			
dawood_hamza	Dawood Hamza	داود حمزة	Libya	dawood_hamza_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		92892	
dawood_hamza	Dawood Hamza	داود حمزة	Libya	dawood_hamza_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	86	mp3	mp3	22050	2	cbr	64	70074	
ezzedine_al_awami	Ezzedine Al-Awami	عز الدين العوامي		ezzedine_al_awami_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	18	mp3	mp3	44100	2	cbr	128	1887	
fahad_al_kandari	Fahad Al-Kandari	فهد الكندري	Kuwait	fahad_al_kandari_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	77	mp3	mp3	44100	2	mixed		39320	
fahad_al_kandari	Fahad Al-Kandari	فهد الكندري	Kuwait	fahad_al_kandari_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	52	mp3	mp3	22050	2	cbr	64	10178	
fahad_al_mutairi	Fahad Al-Mutairi	فهد المطيري	Kuwait	fahad_al_mutairi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	vbr	158	105068	
fahad_al_otaibi	Fahad Al-Otaibi	فهد العتيبي		fahad_al_otaibi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	8	mp3	mp3	44100	2	mixed		3126	
fahad_al_otaibi	Fahad Al-Otaibi	فهد العتيبي		fahad_al_otaibi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	4	mp3	mp3	22050	2	cbr	64	1839	
faisal_al_hajry	Faisal Al-Hajry	فيصل الهاجري		faisal_al_hajry_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	cbr	320	110039	
fares_abbad	Fares Abbad	فارس عباد	Yemen	fares_abbad_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		84319	
fares_abbad	Fares Abbad	فارس عباد	Yemen	fares_abbad_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		84357	
fares_abbad	Fares Abbad	فارس عباد	Yemen	fares_abbad_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		84720	
fares_abbad	Fares Abbad	فارس عباد	Yemen	fares_abbad_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	84416	
farman_shawani	Farman Shawani	فرمان شواني		farman_shawani_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	22050	2	cbr	48	104225	
fatih_cholak	Fatih Cholak	فاتح تشولاك	Turkey	fatih_cholak_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		113918	
fatih_seferagic	Fatih Seferagic	فاتح سفراجيك	Bosnia/USA	fatih_seferagic_qdc	hafs_an_asim	murattal			qul	quranicaudio	by_surah	114	mp3	mp3	48000	2	mixed		87775	
fawaz_al_kaabi	Fawaz Al-Kaabi	فواز الكعبي		fawaz_al_kaabi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	49	mp3	mp3	44100	2	mixed		64550	
fawaz_al_kaabi	Fawaz Al-Kaabi	فواز الكعبي		fawaz_al_kaabi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	5	mp3	mp3	44100	2	mixed		5887	
fouad_al_khamri	Fouad Al-Khamri	فؤاد الخامري		fouad_al_khamri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	vbr	179	65334	
fouad_al_khamri	Fouad Al-Khamri	فؤاد الخامري		fouad_al_khamri_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	81597	
ghassan_al_shorbagi	Ghassan Al-Shorbagi	غسان الشوربجي	Palestine	ghassan_al_shorbagi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		110840	
ghassan_al_shorbagi	Ghassan Al-Shorbagi	غسان الشوربجي	Palestine	ghassan_al_shorbagi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	111831	
hady_toure	Hady Toure	الهادي توري	Senegal	hady_toure_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	48000	2	mixed		132699	
hady_toure	Hady Toure	الهادي توري	Senegal	hady_toure_qdc	hafs_an_asim	murattal			qul	quranicaudio	by_surah	114	mp3	mp3	48000	2	cbr	96	130218	
hady_toure	Hady Toure	الهادي توري	Senegal	hady_toure_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	48000	2	mixed		132699	
haitham_al_dukhain	Haitham Al-Dukhain	هيثم الدخين		haitham_al_dukhain_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		101681	
hajjaj_al_hindawi	Hajjaj Al-Hindawi	حجاج الهنداوي	Egypt	hajjaj_al_hindawi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	22050	1	cbr	48	97788	
hamad_al_daghriri	Hamad Al-Daghriri	حمد الدغريري		hamad_al_daghriri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	87	mp3	mp3	44100	2	mixed		42569	
hamad_al_daghriri	Hamad Al-Daghriri	حمد الدغريري		hamad_al_daghriri_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	5	mp3	mp3	44100	2	cbr	128	5257	
hamad_sinan	Hamad Sinan	حمد سنان		hamad_sinan_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	vbr	127	88734	
hamdi_attaher	Hamdi Attaher	حمدي الطاهر		hamdi_attaher_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	71	mp3	mp3	44100	2	cbr	128	22206	
hamid_al_houti	Hamid Al-Houti	حميد الهوتي		hamid_al_houti_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	28	mp3	mp3	44100	2	cbr	128	29770	
hamza_al_jazairi	Hamza Al-Jazairi	حمزة الجزائري	Algeria	hamza_al_jazairi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	22050	2	mixed		83006	
hamza_boudib	Hamza Boudib	حمزة بوديب		hamza_boudib_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	16	mp3	mp3	44100	2	mixed		7332	
hamza_el_far	Hamza El-Far	حمزة الفار	Jordan	hamza_el_far_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	128	99211	
hani_al_rifai	Hani Al-Rifai	هاني الرفاعي	Saudi Arabia	hani_al_rifai_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		92567	
hani_al_rifai	Hani Al-Rifai	هاني الرفاعي	Saudi Arabia	hani_al_rifai_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	92560	
hani_al_rifai	Hani Al-Rifai	هاني الرفاعي	Saudi Arabia	hani_al_rifai_qdc_128k	hafs_an_asim	murattal			qul	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		91197	
hani_al_rifai	Hani Al-Rifai	هاني الرفاعي	Saudi Arabia	hani_al_rifai_qdc_192k	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		92406	
hani_al_rifai	Hani Al-Rifai	هاني الرفاعي	Saudi Arabia	hani_al_rifai_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	1	mixed		96306	
haroon_baqai	Haroon Baqai	هارون بقائي		haroon_baqai_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	51	mp3	mp3	44100	2	mixed		7369	
hashim_abu_dalal	Hashim Abu Dalal	هاشم أبو دلال		hashim_abu_dalal_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	320	89502	
hassan_al_daghriri	Hassan Al-Daghriri	حسن الدغريري		hassan_al_daghriri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	cbr	128	94784	
hassan_alwajdi	Hassan Al-Wajdi	حسن الوجدي	Somalia	hassan_alwajdi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	16000	1	cbr	24	81145	
hassan_mohammed_saleh	Hassan Mohammed Saleh	حسن محمد صالح		hassan_mohammed_saleh_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	93945	
hassan_saleh	Hassan Saleh	حسن صالح	Egypt	hassan_saleh_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	112	99800	
hassan_saleh	Hassan Saleh	حسن صالح	Egypt	hassan_saleh_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		88275	
hassan_saleh	Hassan Saleh	حسن صالح	Egypt	hassan_saleh_warsh_archive	warsh_an_nafi	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown			
hatem_fareed_al_waer	Hatem Fareed Al-Waer	حاتم فريد الواعر		hatem_fareed_al_waer_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	94232	
hatem_fareed_al_waer	Hatem Fareed Al-Waer	حاتم فريد الواعر		hatem_fareed_al_waer_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	60	mp3	mp3	44100	2	mixed		75776	
hatem_fareed_al_waer	Hatem Fareed Al-Waer	حاتم فريد الواعر		hatem_fareed_al_waer_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	97823	
hazem_seif	Hazem Seif	حازم سيف		hazem_seif_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	38	mp3	mp3	44100	2	cbr	128	37393	
hazza_al_balushi	Hazza Al-Balushi	هزاع البلوشي	UAE	hazza_al_balushi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	80	mp3	mp3	44100	2	mixed		33840	
hazza_al_balushi	Hazza Al-Balushi	هزاع البلوشي	UAE	hazza_al_balushi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	83	mp3	mp3	44100	2	mixed		39125	
hazza_al_balushi	Hazza Al-Balushi	هزاع البلوشي	UAE	hazza_al_balushi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	75	mp3	mp3	44100	2	mixed		28185	
hicham_lharraz	Hicham Lharraz	هشام الهراز	Morocco	hicham_lharraz_warsh_mp3quran	warsh_an_nafi	murattal			mp3quran	mp3quran	by_surah	113	mp3	mp3	44100	2	mixed		92373	
hitham_al_jadani	Hitham Al-Jadani	هيثم الجدعاني		hitham_al_jadani_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	101	mp3	mp3	44100	2	mixed		79564	
hussain_al_sheikh	Hussain Al ash-Sheikh	حسين آل الشيخ	Saudi Arabia	hussain_al_sheikh_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	59	mp3	mp3	44100	2	cbr	128	21747	
hussain_al_sheikh	Hussain Al ash-Sheikh	حسين آل الشيخ	Saudi Arabia	hussain_al_sheikh_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	20	mp3	mp3	44100	2	cbr	128	9958	
ibrahim_al_akhdar	Ibrahim Al-Akhdar	إبراهيم الأخضر	Saudi Arabia	ibrahim_al_akhdar_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		120710	
ibrahim_al_akhdar	Ibrahim Al-Akhdar	إبراهيم الأخضر	Saudi Arabia	ibrahim_al_akhdar_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	cbr	48	120881	
ibrahim_al_akhdar	Ibrahim Al-Akhdar	إبراهيم الأخضر	Saudi Arabia	ibrahim_al_akhdar_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	22050	1	mixed		118574	
ibrahim_al_akhdar	Ibrahim Al-Akhdar	إبراهيم الأخضر	Saudi Arabia	ibrahim_al_akhdar_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	48	120881	
ibrahim_al_asiri	Ibrahim Al-Asiri	إبراهيم العسيري		ibrahim_al_asiri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		107353	
ibrahim_al_asiri	Ibrahim Al-Asiri	إبراهيم العسيري		ibrahim_al_asiri_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	19	mp3	mp3	44100	2	mixed		24231	
ibrahim_al_jarmy	Ibrahim Al-Jarmy	إبراهيم الجرمي		ibrahim_al_jarmy_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	103269	
ibrahim_al_jarmy	Ibrahim Al-Jarmy	إبراهيم الجرمي		ibrahim_al_jarmy_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	103076	
ibrahim_al_jibrin	Ibrahim Al-Jibrin	إبراهيم الجبرين		ibrahim_al_jibrin_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	107	mp3	mp3	44100	2	mixed		76932	
ibrahim_al_jibrin	Ibrahim Al-Jibrin	إبراهيم الجبرين		ibrahim_al_jibrin_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	69	mp3	mp3	44100	2	mixed		39809	
ibrahim_al_jibrin	Ibrahim Al-Jibrin	إبراهيم الجبرين		ibrahim_al_jibrin_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	79	mp3	mp3	22050	2	mixed		27986	
ibrahim_al_qarjawi	Ibrahim Al-Qarjawi	إبراهيم القرجاوي		ibrahim_al_qarjawi_rawh_tvquran	rawh_an_yaqub	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	92924	
ibrahim_al_saadan	Ibrahim Al-Saadan	إبراهيم السعدان		ibrahim_al_saadan_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	50	mp3	mp3	44100	2	mixed		36948	
ibrahim_al_saadan	Ibrahim Al-Saadan	إبراهيم السعدان		ibrahim_al_saadan_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	4	mp3	mp3	32000	2	cbr	128	7351	
ibrahim_al_shahri	Ibrahim Al-Shahri	إبراهيم الشهري		ibrahim_al_shahri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	113	mp3	mp3	44100	2	mixed		93380	
ibrahim_aldosari	Ibrahim Al-Dosari	إبراهيم الدوسري		ibrahim_aldosari_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		119904	
ibrahim_aldosari	Ibrahim Al-Dosari	إبراهيم الدوسري		ibrahim_aldosari_warsh_mp3quran	warsh_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	1	cbr	40	136535	
ibrahim_aldosari	Ibrahim Al-Dosari	إبراهيم الدوسري		ibrahim_aldosari_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	1	cbr	40	136793	
ibrahim_kshidan	Ibrahim Kshidan	إبراهيم كشيدان	Libya	ibrahim_kshidan_qalon_mp3quran	qalon_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		88259	
idrees_abkar	Idrees Abkar	إدريس أبكر	Saudi Arabia	idrees_abkar_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		108732	
idrees_abkar	Idrees Abkar	إدريس أبكر	Saudi Arabia	idrees_abkar_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		107456	
idrees_abkar	Idrees Abkar	إدريس أبكر	Saudi Arabia	idrees_abkar_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	74	mp3	mp3	22050	2	mixed		57383	
ilhan_tok	Ilhan Tok	إلهان توك	Turkey	ilhan_tok_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown			
ilyas_hajri	Ilyas Hajri	إلياس هاجري		ilyas_hajri_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	44	mp3	mp3	48000	2	mixed		48613	
imad_almansri	Imad Al-Mansri	عماد المنصري	Saudi Arabia	imad_almansri_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	96	86839	
imad_zuhair_hafez	Imad Zuhair Hafez	عماد زهير حافظ	Saudi Arabia	imad_zuhair_hafez_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	cbr	48	104202	
imad_zuhair_hafez	Imad Zuhair Hafez	عماد زهير حافظ	Saudi Arabia	imad_zuhair_hafez_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	abr	89	104034	
imad_zuhair_hafez	Imad Zuhair Hafez	عماد زهير حافظ	Saudi Arabia	imad_zuhair_hafez_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	48	104420	
imams_of_alharam_mosque	Imams of Al-Haram Mosque	أئمة الحرم المكي	Saudi Arabia	imams_of_alharam_mosque_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		80210	
ishak_danish	Ishak Danish	إسحاق دانش	Turkey	ishak_danish_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		105928	
ishak_danish	Ishak Danish	إسحاق دانش	Turkey	ishak_danish_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	107049	
islam_sobhi	Islam Sobhi	إسلام صبحي	Egypt	islam_sobhi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	100	mp3	mp3	44100	2	mixed		81488	
islam_sobhi	Islam Sobhi	إسلام صبحي	Egypt	islam_sobhi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	106	mp3	mp3	44100	2	mixed		81595	
islam_sobhi	Islam Sobhi	إسلام صبحي	Egypt	islam_sobhi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	57	mp3	mp3	44100	2	mixed		40435	
issa_omar_sanankoua	Issa Omar Sanankoua	عيسى عمر سناكو		issa_omar_sanankoua_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		94718	
